Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,ingestion_time,pk_id
74,US-2015-134026,4/26/2015,5/2/2015,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Memphis,Tennessee,38109,South,FUR-FU-10003708,Furniture,Furnishings,"\"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36\"\" x 48\"\"\"",97.04,2,0.2,1.213,2026-08-24T07:01:37.009Z,efe0f3ea31e6470e1ff6477d730bb1c58377d88d7d09521375599f5f4c7e5967
75,US-2015-134026,4/26/2015,5/2/2015,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Memphis,Tennessee,38109,South,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,72.784,1,0.2,-18.196,2026-08-24T07:01:37.009Z,5e1ca561da5182a48f7b725578bdb03811cf3961c56aa0467a9361a66aaebab7
76,US-2017-118038,12/9/2017,12/11/2017,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,1.248,3,0.8,-1.9344,2026-08-24T07:01:37.009Z,9ad0365803272139bb6cda1d5076c1a46b7f66a7abe296251799b2fc34c3b02d
77,US-2017-118038,12/9/2017,12/11/2017,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,FUR-FU-10000260,Furniture,Furnishings,"\"6\"\" Cubicle Wall Clock","Black\"",9.708,3,0.6,2026-08-24T07:01:37.009Z,3913f7d68ec8b79f6006ffbb5c010b527e1d92a6c6843681d721ed87c770bf97
78,US-2017-118038,12/9/2017,12/11/2017,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",27.24,3,0.2,2.724,2026-08-24T07:01:37.009Z,c66b023a778e925a4b38d25a0f2534a3b62021d534bbe72ce3071cc37aa3edee
79,US-2014-147606,11/26/2014,12/1/2014,Second Class,JE-15745,Joel Eaton,Consumer,United States,Houston,Texas,77070,Central,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",19.3,5,0.6,-14.475,2026-08-24T07:01:37.009Z,8e44b606a022a69bda0c3989fb800a86a86d956a05f0fce18699811e58354e00
80,CA-2016-127208,6/12/2016,6/15/2016,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601,South,OFF-AP-10002118,Office Supplies,Appliances,"\"1.7 Cubic Foot Compact \"\"Cube\"\" Office Refrigerators\"",208.16,1,0,56.2032,2026-08-24T07:01:37.009Z,ec829d08e4066bfd339bd3ae6bc438c60face5687016928c127ec039538643a1
81,CA-2016-127208,6/12/2016,6/15/2016,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601,South,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,16.74,3,0,8.0352,2026-08-24T07:01:37.009Z,6f974a73db1861068034ff264eda542bad39c14228229b454c192b58b3d679d6
82,CA-2014-139451,10/12/2014,10/16/2014,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",14.9,5,0,4.172,2026-08-24T07:01:37.009Z,57695b29e2070b1aec123313d85a9df6a567674bdd11704f1f8cb150a55ca564
83,CA-2014-139451,10/12/2014,10/16/2014,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",21.39,1,0,6.2031,2026-08-24T07:01:37.009Z,8f38177b898cd3c88adc99eedd191d85d8f2b0306c938bafbce381570a231d97
84,CA-2015-149734,9/3/2015,9/8/2015,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Durham,North Carolina,27707,South,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,200.984,7,0.2,62.8075,2026-08-24T07:01:37.009Z,2bd4c6e592086931610b154298aa567b2eab3cbae6dd7a649834c2bd8a66db8d
85,US-2017-119662,11/13/2017,11/16/2017,First Class,CS-12400,Christopher Schild,Home Office,United States,Chicago,Illinois,60623,Central,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,230.376,3,0.2,-48.9549,2026-08-24T07:01:37.009Z,03f1a5808cfad77bd4b627995d4ceb9b838c441679561fce6d534f9ec44f039d
86,CA-2017-140088,5/28/2017,5/30/2017,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Columbia,South Carolina,29203,South,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,301.96,2,0,33.2156,2026-08-24T07:01:37.009Z,6aed4240e50e28baeeab0457e140055ab94baf3ff242d89d3e03f37b1b2c5f87
87,CA-2017-155558,10/26/2017,11/2/2017,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901,Central,TEC-AC-10001998,Technology,Accessories,Logitech�LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1,0,6.7966,2026-08-24T07:01:37.009Z,2c4172b0835fd5654de8d37d1b2fdfa5377d45695e41b62c5470ee6a2ad7345a
88,CA-2017-155558,10/26/2017,11/2/2017,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,6.16,2,0,2.9568,2026-08-24T07:01:37.009Z,6da806d195a11f35d3857d337cc616846244acea17e47c5102c7aa4f9e49e7fc
89,CA-2016-159695,4/5/2016,4/10/2016,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Houston,Texas,77095,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,158.368,7,0.2,13.8572,2026-08-24T07:01:37.009Z,73afebcf9a1c945a511a4d2dabc3eaac4e751fc7124dd1df6c8f3a1a7b2fd0dd
90,CA-2016-109806,9/17/2016,9/22/2016,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,20.1,3,0,6.633,2026-08-24T07:01:37.009Z,c202127c3355036fc8a1a1e4e4e59d43be49300406bc12705d0c044106b7fef9
91,CA-2016-109806,9/17/2016,9/22/2016,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,73.584,2,0.2,8.2782,2026-08-24T07:01:37.009Z,a114d8a2cc68832d6a24be2df5f51cfcffa9a11d16fd613a388534e2327b6bf2
92,CA-2016-109806,9/17/2016,9/22/2016,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,6.48,1,0,3.1104,2026-08-24T07:01:37.009Z,e483d60b7b2ac6d1ffbd495d8614525ac92bb4963a71474f3e8f579bbca2a624
93,CA-2015-149587,1/31/2015,2/5/2015,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2,0,6.2208,2026-08-24T07:01:37.009Z,0d4a720301184f45eef14c8ea6d689283ad2a697881171297a34a9509559cdc0
94,CA-2015-149587,1/31/2015,2/5/2015,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,FUR-FU-10003799,Furniture,Furnishings,"\"Seth Thomas 13 1/2\"\" Wall Clock\"",53.34,3,0,16.5354,2026-08-24T07:01:37.009Z,0f8fe4157ceda5f795989ad5cdb29ef3b55b784d4805a1792c94741b90218d42
95,CA-2015-149587,1/31/2015,2/5/2015,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,32.96,2,0,16.1504,2026-08-24T07:01:37.009Z,dd22be1fa12e91183b7c5ea70797800ee85862d9d2be10d4617da8019ec8ef99
96,US-2017-109484,11/6/2017,11/12/2017,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Portland,Oregon,97206,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,5.682,1,0.7,-3.788,2026-08-24T07:01:37.009Z,3e40ff98009bdbd7f0f70e4b14d051d851d5acc336b3f41a9d8a9d3ec1946a6d
97,CA-2017-161018,11/9/2017,11/11/2017,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10009,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,96.53,7,0,40.5426,2026-08-24T07:01:37.009Z,1a0b774008d4f971bf76f39058391e20f21d2a2d4027579ac34e776fb60677ac
98,CA-2017-157833,6/17/2017,6/20/2017,First Class,KD-16345,Katherine Ducich,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,51.312,3,0.2,17.9592,2026-08-24T07:01:37.009Z,612ce758bf7d1d31934922b6d2ed4f81ea19102aa473719ba7a00c899ab804ac
99,CA-2016-149223,9/6/2016,9/11/2016,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,55106,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.88,6,0,22.5852,2026-08-24T07:01:37.009Z,733c9def4ba4f9f638e68dcbc01536b1629c3bff107074d7281557ddf7ea284f
100,CA-2016-158568,8/29/2016,9/2/2016,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,64.624,7,0.2,22.6184,2026-08-24T07:01:37.009Z,573b80a362cc45ecbd9ea6e26f54274fd72642fca95454995bbbac2517d5b91f
101,CA-2016-158568,8/29/2016,9/2/2016,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,3,0.2,-10.7973,2026-08-24T07:01:37.009Z,be3634dc516ed223aae4a2f6be3912997bd97d98b56bda32ec61876200b81b03
102,CA-2016-158568,8/29/2016,9/2/2016,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3,0.8,-3.0396,2026-08-24T07:01:37.009Z,9e821baac31f09b65c9df446c45d7677d6d74c171e82b741195d85b21f782301
103,CA-2016-129903,12/1/2016,12/4/2016,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,4,0,11.7208,2026-08-24T07:01:37.009Z,4cf96fd5d04d19d2a9f269370de193e5de9a34ea4cdf6bd7eb3beaed58a9c933
104,US-2015-156867,11/13/2015,11/17/2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.896,6,0.2,-26.8758,2026-08-24T07:01:37.009Z,aacbdd9cec2ae2bd6837468f1be8a2b5b77d038b59cda25e6e9e97928cb989cf
105,US-2015-156867,11/13/2015,11/17/2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,0.2,-3.8385,2026-08-24T07:01:37.009Z,2937ce61bacdd2ddf3180b602c118f10414639a295e5b60600169c0ca6422956
106,US-2015-156867,11/13/2015,11/17/2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10002794,Office Supplies,Binders,"\"Avery Trapezoid Ring Binder, 3\"\" Capacity",Black,"1040 sheets\"",36.882,3,2026-08-24T07:01:37.009Z,116ed70be9592c4c180dacbe83b4b125c94fee1d8d1e4e0653320e3427e3d017
107,CA-2017-119004,11/23/2017,11/28/2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,8,0.2,17.6016,2026-08-24T07:01:37.009Z,e31be9ea2dd53a9959697363c89b5984dceda1504b810fc3955badfaeccb2ac2
108,CA-2017-119004,11/23/2017,11/28/2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.992,1,0.2,2.0994,2026-08-24T07:01:37.009Z,23a54ae2986f5d44084039ebc74c0c0eac09e35447e273ce4718f08733a43bf9
109,CA-2017-119004,11/23/2017,11/28/2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,1,0.2,1.0738,2026-08-24T07:01:37.009Z,ec3f08114d1a450d512a486f7a3c876c3c973d87aa367d07814c769fff89eb22
110,CA-2015-129476,10/15/2015,10/20/2015,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462,Central,TEC-AC-10000844,Technology,Accessories,Logitech�Gaming G510s - Keyboard,339.96,5,0.2,67.992,2026-08-24T07:01:37.009Z,c530a02fd2b37ae31aa8c43fb5f7f042771eae925052872393dfeabc38ccc438
111,CA-2017-146780,12/25/2017,12/30/2017,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0,10.9096,2026-08-24T07:01:37.009Z,b8f076a86305a2c6e730d8e21a690347cd30d7a89b80fd430936e9bb061177cb
112,CA-2016-128867,11/3/2016,11/10/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2,0,22.788,2026-08-24T07:01:37.009Z,4c1d615ee3be5530ebeb2b432dbdac27998e0ba47cc254eaca38ebd7e2f019c3
113,CA-2016-128867,11/3/2016,11/10/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Office Supplies,Binders,"\"Avery Durable Plastic 1\"\" Binders\"",27.24,6,0,13.3476,2026-08-24T07:01:37.009Z,2e02741c665ee298ff20032cbeef01dcb193ba9ebff125e7a975b46b1f26a2da
114,CA-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,14,0.2,14.5348,2026-08-24T07:01:37.009Z,7342138cd1b956a2648dabdcc285a5f4d7dd28fb4f790385bd70a57c8377eb6e
115,CA-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2,0.2,1.652,2026-08-24T07:01:37.009Z,7c5779e4c079014ed99159da52fbbabe60f75a8be24d9b5b2808408160775819
116,CA-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976,3,0.2,7.4925,2026-08-24T07:01:37.009Z,66a342d0dc280270b113c640e9803a1277b5b227a05fefa5c258f1e932b3d0fe
117,CA-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6,0.2,44.0316,2026-08-24T07:01:37.009Z,10166869196dd3e38f38b4a6d848642bdebbc141211e53aa9aec716ed855b2bf
118,CA-2015-110457,3/2/2015,3/6/2015,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3,0,165.3813,2026-08-24T07:01:37.009Z,415ad76cedd6a54e255c4c7ded0c0e91ce32a771b5032ae918fff0660fc11ff0
119,US-2015-136476,4/5/2015,4/10/2015,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,1,0.7,-115.7156,2026-08-24T07:01:37.009Z,858ca3c5dde1b4f8021722e8f409a4944631eecaaf9b4a1932c294677c7caed1
120,CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0,18.3456,2026-08-24T07:01:37.009Z,26171c0cc1eea2d33744c0e98a4bae3f5b13fd2e89135ce32bd046066a9a3112
121,CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,0,13.878,2026-08-24T07:01:37.009Z,496c1e8a2f5309bfbefc87ee609f4a1aaf9e2a07e184119208fdc857d07c090d
122,CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0,63.4368,2026-08-24T07:01:37.009Z,a9ff7e26558502b80cacf41c9115a6c2642ba778be307a345573f05d327949e1
123,CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0,51.759,2026-08-24T07:01:37.009Z,90d5c52ac43f912a7d6e10f26fe86ee59c6ed0afd5a93e700caf7bef3333fe78
124,CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0,19.7316,2026-08-24T07:01:37.009Z,bbaefcfa37d991f3e50a9d815a6bc5effe359a44e9a217dc425628651b1102b6
125,US-2014-152030,12/26/2014,12/28/2014,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.3,-8.5794,2026-08-24T07:01:37.009Z,cf54e224567f2ad2a0d7b32c539252a3b57b4cbd60282c7a5c996e134d93010b
126,US-2014-134614,9/20/2014,9/25/2014,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6,0.5,-407.682,2026-08-24T07:01:37.009Z,ec4bcb38277670d9aa80def374f2664472291048c88dfbdd48ff7b378bb57245
127,US-2017-107272,11/5/2017,11/12/2017,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2,0.7,-1.8308,2026-08-24T07:01:37.009Z,2408625c9d7a5c2ff8398d5c568265b717829a6ce49322fa32d81fef136a7771
128,US-2017-107272,11/5/2017,11/12/2017,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7,0.2,30.499,2026-08-24T07:01:37.009Z,9648fdf394c8dc96e5f6d080d3a115237273b43f8857f72bac52862cbf978fbb
129,US-2016-125969,11/6/2016,11/10/2016,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,-9.1602,2026-08-24T07:01:37.009Z,0f367c36ce5f83519f1214c45df3870a9653822924520dc349bb9c6ec64b9493
130,US-2016-125969,11/6/2016,11/10/2016,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0,26.2416,2026-08-24T07:01:37.009Z,c5cadc0b7658b2178bfb1000c46074cd694111382f0101d1a67b6fc3f7d56a72
131,US-2017-164147,2/2/2017,2/5/2017,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,-11.994,2026-08-24T07:01:37.009Z,c31158f2f6db53dbb1c55ffbca3f8e67d20845c474ae49bc4b84dee77b023e7c
132,US-2017-164147,2/2/2017,2/5/2017,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,2,0.2,29.364,2026-08-24T07:01:37.009Z,c793702d4003dba49cae04e5d63a635f73720f6aabc56bdd086a4184060f85ea
133,US-2017-164147,2/2/2017,2/5/2017,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,9,0.2,6.9732,2026-08-24T07:01:37.009Z,1fa502c46c7889c09edf5c6bb38a309e7cba440dbfa7b73b055e786d9145068f
134,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3,0,9.6192,2026-08-24T07:01:37.009Z,1d9e508658e4f117f4f62d87f6e3e698a79c7613505594a538d842e6de431a26
135,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1,0,16.6568,2026-08-24T07:01:37.009Z,4b000e91e74ae768779c8cf59d50db3f559099e17bd749ea50032e9b05ba55eb
136,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0,3.456,2026-08-24T07:01:37.009Z,e0a7c435b1c81822302207026c2418ea0af453ca0c6c5c7ec6796cf9421fdb75
137,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0,1.9698,2026-08-24T07:01:37.009Z,b32cd7fd236c731b5243dd95ebe9efd7b6e68d2f79b9dafcf223ff61fa81685d
138,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.2,26.6616,2026-08-24T07:01:37.009Z,bf4bc87f9ea6cae59b2f37131f8e5b33f56b382fbd37e14110cd0192ac60cd9e
139,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0,18.4464,2026-08-24T07:01:37.009Z,581a09b84a330c398e7549d3b9077413c7a21115afe9ca78eb152ac46017f45d
140,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0,20.6976,2026-08-24T07:01:37.009Z,14c0db52412a324b4bae8a5bd0da46ad851fda4e1ab35cd9b54463a134b4087f
